report;sys_time;sim_state;net_op_name;net_type;rssi
2823;20241031055030;READY;Simulated Carrier;LTE;-104.7
2824;20241031055040;READY;Simulated Carrier;LTE;-99.4
2825;20241031055050;READY;Simulated Carrier;LTE;-92.5
2826;20241031055100;READY;Simulated Carrier;LTE;-94.3
2827;20241031055110;READY;Simulated Carrier;LTE;-99.5
2828;20241031055120;READY;Simulated Carrier;LTE;-95.5
2829;20241031055130;READY;Simulated Carrier;LTE;-100.6
2830;20241031055140;READY;Simulated Carrier;LTE;-105.9
2831;20241031055150;READY;Simulated Carrier;LTE;-102.9
2832;20241031055200;READY;Simulated Carrier;LTE;-92.9
2833;20241031055210;READY;Simulated Carrier;LTE;-100.2
2834;20241031055220;READY;Simulated Carrier;LTE;-100.0
2835;20241031055230;READY;Simulated Carrier;LTE;-100.3
2836;20241031055240;READY;Simulated Carrier;LTE;-91.4
2837;20241031055250;READY;Simulated Carrier;LTE;-92.6
2838;20241031055300;READY;Simulated Carrier;LTE;-90.1
2839;20241031055310;READY;Simulated Carrier;LTE;-99.8
2840;20241031055320;READY;Simulated Carrier;LTE;-98.1
2841;20241031055330;READY;Simulated Carrier;LTE;-105.1
2842;20241031055340;READY;Simulated Carrier;LTE;-93.2
2843;20241031055350;READY;Simulated Carrier;LTE;-103.9
2844;20241031055400;READY;Simulated Carrier;LTE;-98.4
2845;20241031055410;READY;Simulated Carrier;LTE;-103.8
2846;20241031055420;READY;Simulated Carrier;LTE;-102.0
2847;20241031055430;READY;Simulated Carrier;LTE;-103.0
2848;20241031055440;READY;Simulated Carrier;LTE;-102.0
2849;20241031055450;READY;Simulated Carrier;LTE;-101.8
2850;20241031055500;READY;Simulated Carrier;LTE;-101.8
2851;20241031055510;READY;Simulated Carrier;LTE;-96.3
2852;20241031055520;READY;Simulated Carrier;LTE;-103.9
2853;20241031055530;READY;Simulated Carrier;LTE;-98.7
2854;20241031055540;READY;Simulated Carrier;LTE;-94.7
2855;20241031055550;READY;Simulated Carrier;LTE;-101.7
2856;20241031055600;READY;Simulated Carrier;LTE;-102.4
2857;20241031055610;READY;Simulated Carrier;LTE;-100.3
2858;20241031055620;READY;Simulated Carrier;LTE;-94.8
2859;20241031055630;READY;Simulated Carrier;LTE;-98.7
2860;20241031055640;READY;Simulated Carrier;LTE;-101.6
2861;20241031055650;READY;Simulated Carrier;LTE;-97.6
2862;20241031055700;READY;Simulated Carrier;LTE;-104.0
2863;20241031055710;READY;Simulated Carrier;LTE;-97.0
2864;20241031055720;READY;Simulated Carrier;LTE;-98.2
2865;20241031055730;READY;Simulated Carrier;LTE;-101.1
2866;20241031055740;READY;Simulated Carrier;LTE;-103.2
2867;20241031055750;READY;Simulated Carrier;LTE;-103.4
2868;20241031055800;READY;Simulated Carrier;LTE;-97.7
2869;20241031055810;READY;Simulated Carrier;LTE;-95.0
2870;20241031055820;READY;Simulated Carrier;LTE;-102.5
2871;20241031055830;READY;Simulated Carrier;LTE;-98.2
2872;20241031055840;READY;Simulated Carrier;LTE;-108.3
2873;20241031055850;READY;Simulated Carrier;LTE;-102.4
2874;20241031055900;READY;Simulated Carrier;LTE;-100.2
2875;20241031055910;READY;Simulated Carrier;LTE;-103.8
2876;20241031055920;READY;Simulated Carrier;LTE;-103.9
2877;20241031055930;READY;Simulated Carrier;LTE;-102.8
2878;20241031055940;READY;Simulated Carrier;LTE;-99.1
2879;20241031055950;READY;Simulated Carrier;LTE;-100.9
